"A" "M_bin" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"2172" 1 0 0.02364970282106 -3.50462399724013 0 2 0.0527846156635208 1.58076589990129 0
"2173" 1 0 0.0080560442337367 -2.68638536804044 0 4 0.0527846156635208 2.50910682646717 0
"2174" 1 1 0.01628881967083 -4.25241236767047 0 3 0.0527846156635208 -0.170081451490969 0
"2175" 1 0 0.00201097173745291 -4.22412389453018 0 1 0.0527846156635208 2.063983651763 0
"2176" 1 1 0.0227404581028232 -3.52177267158784 0 1 0.0527846156635208 0.334133902022206 0
"2177" 1 1 0.00280886864080118 -2.78645863067786 0 2 0.0527846156635208 -0.352624498110487 0
"2178" 0 1 0.0444087450539522 -3.72205780263977 0 6 0.0527846156635208 0.026818520851276 0
"2179" 0 1 0.0224638671378194 -1.93354148993463 0 3 0.0527846156635208 0.655446294363198 0
"2180" 0 0 0.00956369946132129 -3.1647472858513 0 5 0.0527846156635208 -1.31400777942316 0
"2181" 0 0 0.0527846156635208 -4.59181717410535 0 1 0.0527846156635208 -0.287293046996558 1
"2182" 0 0 0.0190643923193885 -2.30573226100052 0 2 0.0527846156635208 0.465347647120337 0
"2183" 0 0 0.0024143993707026 -3.88975547631751 0 1 0.0527846156635208 0.0260085267342802 0
"2184" 0 1 0.0527846156635208 -2.99710277228942 0 0 0.0527846156635208 0.189985185103181 1
"2185" 0 0 0.0297934155023376 -1.62155441081163 0 2 0.0527846156635208 2.50123923449328 0
"2186" 1 1 0.0126162267053245 -1.64948580716288 0 4 0.0527846156635208 1.73382211642204 0
"2187" 0 0 0.0527846156635208 -3.26498930499763 0 1 0.0527846156635208 1.67332117655037 1
"2188" 1 1 0.0370914624794913 -3.3769013249431 1 4 0.0527846156635208 3.02009023041577 0
"2189" 0 0 0.012785139926149 -2.60760004332577 0 1 0.0527846156635208 1.97872456562043 0
"2190" 1 1 0.0422792477226388 -3.20692258237079 0 4 0.0527846156635208 2.58309452980526 0
"2191" 1 1 0.0452330565408004 -1.76668659733431 0 1 0.0527846156635208 0.217540686495112 0
"2192" 1 1 0.0195163116825356 -2.01049896578344 0 2 0.0527846156635208 0.0191859641340695 0
"2193" 0 0 0.0300071135331555 -1.30434647286319 0 5 0.0527846156635208 0.857898289713984 0
"2194" 0 0 0.0527846156635208 -2.68642713277862 1 1 0.0527846156635208 0.887344965808763 1
"2195" 1 0 0.0228722318103904 -3.91535897949316 0 0 0.0527846156635208 0.38928489340711 0
"2196" 1 0 0.0486002755450269 -3.77652737255606 0 4 0.0527846156635208 0.754847852274372 0
"2197" 0 1 0.0235668411186317 -1.96170336385495 0 5 0.0527846156635208 2.33719995918478 0
"2198" 0 0 0.00831762236682271 -3.1711852752317 0 3 0.0527846156635208 1.03937769952556 0
"2199" 1 1 0.00163215752337784 -3.13130491145334 0 2 0.0527846156635208 0.344546719470963 0
"2200" 0 1 0.0446589432552377 -3.70569872338486 0 3 0.0527846156635208 -0.414936914103982 0
"2201" 0 1 0.0463063242383829 -2.16261777547917 0 2 0.0527846156635208 2.02799563611885 0
"2202" 0 0 0.00866051861750957 -4.12771127655122 0 2 0.0527846156635208 1.45157997306621 0
"2203" 0 0 0.0527846156635208 -3.01091858942838 0 4 0.0527846156635208 -0.197903569796435 1
"2204" 0 0 0.00504992205497169 -4.60305911480737 0 3 0.0527846156635208 1.05048598818184 0
"2205" 1 1 0.0131871206570435 -1.83162049712851 0 1 0.0527846156635208 1.92113274517998 0
"2206" 0 0 0.0230250589385569 -1.09717256976229 0 3 0.0527846156635208 3.14166883743498 0
"2207" 1 0 0.0527846156635208 -4.04429239350256 0 7 0.0527846156635208 0.00737882573207704 1
"2208" 1 1 0.0218306761785106 -3.17821582695586 0 5 0.0527846156635208 0.575085237361718 0
"2209" 0 0 0.0492610622777816 -3.81394237927704 0 7 0.0527846156635208 1.12083333625396 0
"2210" 0 1 0.0205108133950419 -3.88655120276926 0 8 0.0527846156635208 1.21371402550069 0
"2211" 0 0 0.0178969539496893 -5.56974237932007 0 5 0.0527846156635208 -0.180082934454009 0
"2212" 1 1 0.0485466026535349 -3.08354681565531 0 3 0.0527846156635208 2.14255390729935 0
"2213" 1 1 0.00803720174894986 -3.49529518465216 0 5 0.0527846156635208 1.19048728818069 0
"2214" 1 1 0.018919725166365 -3.57208386140278 0 4 0.0527846156635208 2.71696802134038 0
"2215" 1 0 0.020863566416407 -4.37516475001258 0 4 0.0527846156635208 0.9516981291398 0
"2216" 0 0 0.0527846156635208 -2.72585238693438 0 4 0.0527846156635208 0.15940420566104 1
"2217" 1 0 0.0232946373299725 -2.12103497281907 0 1 0.0527846156635208 -0.729242800668869 0
"2218" 0 1 0.0527846156635208 -2.7008692807384 0 2 0.0527846156635208 0.834862077390943 1
"2219" 0 1 0.0527846156635208 -3.61617720126828 0 4 0.0527846156635208 2.27455913577529 1
"2220" 1 1 0.0155225341235255 -2.8400448019942 0 0 0.0527846156635208 1.98523431881296 0
"2221" 0 1 0.0492454617568277 -4.09922337491775 0 5 0.0527846156635208 0.983005487856936 0
"2222" 1 1 0.0167874760895349 -2.37186531427348 0 4 0.0527846156635208 1.29283389377851 0
"2223" 0 0 0.0136876370307158 -4.47440729794945 0 2 0.0527846156635208 1.26775408502345 0
"2224" 0 1 0.0527846156635208 -4.17882428862402 0 3 0.0527846156635208 -0.0398103944434443 1
"2225" 1 1 0.0161537893148757 -3.49066797789457 0 4 0.0527846156635208 1.21432438365531 0
"2226" 1 0 0.0131121803925774 -2.92123332087559 0 6 0.0527846156635208 0.141543639006383 0
"2227" 1 0 0.0425937657623404 -1.94583122192445 0 3 0.0527846156635208 1.66816448451657 0
"2228" 0 1 0.0520462929761484 -3.04291142399679 0 2 0.0527846156635208 1.39060013107137 0
"2229" 0 1 0.0200399656269221 -2.37989614352127 0 3 0.0527846156635208 0.443573175058641 0
"2230" 1 1 0.0527846156635208 -2.69466691443574 0 6 0.0527846156635208 2.12103606276302 1
"2231" 1 0 0.0192461481890426 -2.11297083149245 0 1 0.0527846156635208 -1.42547327095353 0
"2232" 0 1 0.0267855258250163 -4.15852897901157 0 6 0.0527846156635208 2.55571182372639 0
"2233" 1 1 0.0527846156635208 -3.89160014953788 0 5 0.0527846156635208 1.43257383044857 1
"2234" 0 0 0.0527846156635208 -3.37458475546839 0 6 0.0527846156635208 1.90711644607155 1
"2235" 1 0 0.00833192441298461 -2.88329673982173 0 2 0.0527846156635208 -0.826333050989602 0
"2236" 1 0 0.0527846156635208 -3.59100276303236 0 5 0.0527846156635208 0.495639525392389 1
"2237" 1 1 0.00360288712772087 -2.44839233408231 0 6 0.0527846156635208 1.58168330930953 0
"2238" 1 1 0.0413597636296166 -2.9367970114484 0 0 0.0527846156635208 0.471207557661931 0
"2239" 0 0 0.0522699381604197 -3.1339101281231 0 2 0.0527846156635208 0.201276907569329 0
"2240" 0 1 0.0388466748444718 -2.7784076249823 0 2 0.0527846156635208 2.10142421717491 0
"2241" 0 1 0.0161276946954422 -3.56314766943542 1 5 0.0527846156635208 1.43648293647559 0
"2242" 0 1 0.0200680882286985 -1.72816653966193 0 4 0.0527846156635208 0.399233986364844 0
"2243" 0 1 0.0221554103208473 -4.11379982726391 0 3 0.0527846156635208 1.41725692408298 0
"2244" 1 1 0.010208029612864 -1.91366187971113 0 4 0.0527846156635208 1.68313278261671 0
"2245" 1 0 0.00549968645347475 -4.25818418409856 0 5 0.0527846156635208 1.98307613171696 0
"2246" 1 1 0.0355117769389151 -3.89097064697363 0 1 0.0527846156635208 0.970505952732652 0
"2247" 1 1 0.0527846156635208 -2.6520893529359 0 2 0.0527846156635208 1.36396731852861 1
"2248" 1 1 0.012699300613259 -2.42852573895554 0 2 0.0527846156635208 0.663992051565856 0
"2249" 1 1 0.0527846156635208 -2.977786196354 0 2 0.0527846156635208 2.16988091946851 1
"2250" 1 1 0.0227400068293308 -3.11052157323633 0 7 0.0527846156635208 -0.355768657127608 0
"2251" 0 1 0.00775918439862356 -1.95437202005623 0 3 0.0527846156635208 2.25876027423621 0
"2252" 0 1 0.0323410814022725 -3.77548201537405 0 5 0.0527846156635208 0.373345551288205 0
"2253" 0 1 0.0303289983314871 -2.89007275170029 0 2 0.0527846156635208 2.01380144283697 0
"2254" 0 1 0.0152624332618674 -1.87440430191909 0 3 0.0527846156635208 0.229579420202994 0
"2255" 0 1 0.0527846156635208 -1.73126123798731 0 1 0.0527846156635208 1.71103092300203 1
"2256" 1 0 0.0527846156635208 -4.06800291536109 1 2 0.0527846156635208 0.421988596050961 1
"2257" 0 0 0.0200135384876824 -3.86211197784884 0 2 0.0527846156635208 0.848306393007662 0
"2258" 0 0 0.0182462051632639 -3.47452297876987 0 7 0.0527846156635208 -0.162564674231058 0
"2259" 1 1 0.0527846156635208 -1.80006236841756 0 1 0.0527846156635208 0.442848043076909 1
"2260" 0 1 0.0527846156635208 -2.25545520754458 0 0 0.0527846156635208 0.735863043394261 1
"2261" 1 1 0.018151329223906 -0.751824485762265 0 4 0.0527846156635208 1.65121387898435 0
"2262" 0 0 0.0527846156635208 -2.06796579569487 0 1 0.0527846156635208 1.73102467139786 1
"2263" 0 1 0.0488949882224966 -4.02656476886714 0 2 0.0527846156635208 0.775544171847964 0
"2264" 1 0 0.0384744684836782 -3.19201353798294 0 2 0.0527846156635208 0.9879095108997 0
"2265" 0 0 0.0527846156635208 -4.46970943523595 0 2 0.0527846156635208 0.397054905503779 1
"2266" 0 1 0.0487415896853448 -0.985229926142137 0 3 0.0527846156635208 1.09153215156587 0
"2267" 0 0 0.0260171860957726 -2.72843825511785 0 5 0.0527846156635208 -0.583007979318689 0
"2268" 1 1 0.00971631217994476 -3.90496973749717 0 5 0.0527846156635208 1.27933799498492 0
"2269" 0 1 0.0527846156635208 -3.99199945022673 1 2 0.0527846156635208 0.822704786094072 1
"2270" 0 1 0.0527846156635208 -3.59559950441766 1 1 0.0527846156635208 1.60918537182976 1
"2271" 0 1 0.0336231463173062 -4.32325398778178 0 3 0.0527846156635208 2.03449023758148 0
"2272" 1 0 0.0265131822376119 -1.9797344275222 0 4 0.0527846156635208 1.61370283020759 0
"2273" 0 0 0.016707885986253 -2.7736746635128 0 0 0.0527846156635208 -0.170186313187467 0
"2274" 0 1 0.0420087151093276 -2.68210662472383 0 2 0.0527846156635208 1.79139496650109 0
"2275" 0 1 0.0458827103205136 -3.16442954757149 0 3 0.0527846156635208 2.13704184538194 0
"2276" 0 0 0.0527846156635208 -3.88974101758524 0 4 0.0527846156635208 0.458735294797175 1
"2277" 0 1 0.00316277211916908 -2.70442730883488 0 2 0.0527846156635208 2.61624672916678 0
"2278" 0 1 0.00128053131329803 -3.69539134664914 0 3 0.0527846156635208 1.11770204725254 0
"2279" 0 1 0.0527846156635208 -1.75405773432472 0 4 0.0527846156635208 1.5887486125323 1
"2280" 1 0 0.0458320256445639 -2.40530756462635 0 3 0.0527846156635208 0.655264404440217 0
"2281" 0 0 0.0286857261971423 -2.50580338798673 0 0 0.0527846156635208 -0.0299983767024223 0
"2282" 0 1 0.0434312411679005 -0.637821750122137 0 1 0.0527846156635208 1.87773433034673 0
"2283" 0 0 0.0179061042878055 -2.12987283490765 0 0 0.0527846156635208 1.72430133452072 0
"2284" 1 1 0.0146152475652322 -3.23360118378255 0 3 0.0527846156635208 1.83392145559111 0
"2285" 0 0 0.0387686121092317 -3.5752104718829 0 3 0.0527846156635208 0.762576740844987 0
"2286" 0 1 0.0182143159840066 -2.32896735285631 0 1 0.0527846156635208 1.03876770084275 0
"2287" 0 1 0.0137948586741175 -2.29711715209057 0 0 0.0527846156635208 2.30817697051591 0
"2288" 0 0 0.0179387275484448 -4.77933025124037 0 4 0.0527846156635208 -0.159769930531392 0
"2289" 0 0 0.0510527322571692 -3.97991942331209 1 0 0.0527846156635208 2.58480894434133 0
"2290" 0 1 0.00124660382799228 -3.04534923742819 0 2 0.0527846156635208 1.96584186343415 0
"2291" 0 0 0.00936208254870212 -3.08718066959768 0 5 0.0527846156635208 0.743208679121394 0
"2292" 0 0 0.0527846156635208 -2.19193682587682 0 3 0.0527846156635208 0.552510200077887 1
"2293" 0 0 0.0411675311408442 -2.13152035837098 0 2 0.0527846156635208 0.545483279049033 0
"2294" 0 0 0.0202697096085265 -1.35548496597128 0 2 0.0527846156635208 -0.0500574068055359 0
"2295" 1 0 0.0325872919951498 -2.74460692827816 0 7 0.0527846156635208 -0.939466826949786 0
"2296" 0 0 0.0210669685091942 -2.74451805803588 0 3 0.0527846156635208 1.52659480624466 0
"2297" 0 0 0.0203892278298851 -3.33141830833772 0 4 0.0527846156635208 -0.218455415376854 0
"2298" 1 1 0.0527846156635208 -1.9381256797976 0 2 0.0527846156635208 0.595458423192122 1
"2299" 0 1 0.0101972288911358 -3.52942278236666 0 3 0.0527846156635208 1.00992679361444 0
"2300" 0 0 0.0527846156635208 -2.34273139148211 0 3 0.0527846156635208 0.683556050197947 1
"2301" 0 0 0.0151151251757659 -2.64977299003096 0 1 0.0527846156635208 1.5427875947986 0
"2302" 0 0 0.0264935952759423 -3.33803735435792 0 0 0.0527846156635208 0.815713027823448 0
"2303" 0 0 0.0527846156635208 -3.26166917269722 0 5 0.0527846156635208 1.23266497047518 1
"2304" 0 0 0.00380724511445224 -3.46206379861287 0 6 0.0527846156635208 -0.220202684339643 0
"2305" 0 0 0.048216305840383 -5.03521572520386 0 3 0.0527846156635208 1.48477832076481 0
"2306" 0 0 0.0527846156635208 -2.81887947284805 0 1 0.0527846156635208 -0.0605143823044891 1
"2307" 0 0 0.0527846156635208 -3.89664570758597 0 4 0.0527846156635208 0.0480844630007736 1
"2308" 0 0 0.0210675056983401 -4.47349515232218 0 1 0.0527846156635208 1.96542041622319 0
"2309" 0 0 0.0452892715215659 -2.18791882242139 0 4 0.0527846156635208 1.86669478453435 0
"2310" 0 1 0.0527846156635208 -1.21542037990776 0 6 0.0527846156635208 0.732572422113689 1
"2311" 1 0 0.043649594169587 -3.12613501321601 0 4 0.0527846156635208 1.11717989663045 0
"2312" 0 0 0.0360157141623977 -3.52787837732761 0 3 0.0527846156635208 1.17908782409389 0
"2313" 0 0 0.0138336872942683 -2.0229682525269 0 3 0.0527846156635208 -0.0935831065011556 0
"2314" 1 0 0.00125309876349394 -3.43302746168987 0 1 0.0527846156635208 1.4439603258224 0
"2315" 1 1 0.0282625379440609 -4.63289982673922 0 3 0.0527846156635208 0.453353704550966 0
"2316" 1 0 0.0462958808363111 -2.62861196063936 0 3 0.0527846156635208 -0.304965948528409 0
"2317" 1 1 0.0119661652979443 -2.99224125175417 0 3 0.0527846156635208 0.304005296918189 0
"2318" 0 0 0.00256762221706701 -5.00427747680096 0 3 0.0527846156635208 2.3494587197605 0
"2319" 0 0 0.0217520248918743 -5.06719669222072 0 5 0.0527846156635208 0.781330365636356 0
"2320" 0 1 0.00686850785867189 -4.43226031434036 0 4 0.0527846156635208 -1.26353043301578 0
"2321" 0 0 0.0527846156635208 -4.66805714377955 0 0 0.0527846156635208 1.51419440745786 1
"2322" 0 1 0.0173294898206123 -3.36347650030388 0 5 0.0527846156635208 -0.573699497506258 0
"2323" 0 0 0.0527846156635208 -3.32555348948007 0 5 0.0527846156635208 0.958909942607399 1
"2324" 0 0 0.00887816363082831 -1.730094285214 0 4 0.0527846156635208 1.01801349274973 0
"2325" 1 1 0.00355094477583812 -2.1769250437052 1 6 0.0527846156635208 1.84144591391442 0
"2326" 0 0 0.0527846156635208 -1.61829864102179 1 4 0.0527846156635208 0.27806423983606 1
"2327" 0 1 0.0338413262139069 -4.19063318473749 0 9 0.0527846156635208 1.21395365288822 0
"2328" 0 1 0.0325975576756316 -2.24219528636838 0 1 0.0527846156635208 0.193378148193807 0
"2329" 0 0 0.0527846156635208 -3.72930632719216 0 0 0.0527846156635208 1.31912935571958 1
"2330" 0 1 0.044784845441865 -5.35503440677233 0 3 0.0527846156635208 -1.3894763078021 0
"2331" 1 0 0.0138575627748399 -4.32120980425222 0 2 0.0527846156635208 1.44271290621767 0
"2332" 1 0 0.019881216389178 -3.35266062219411 0 2 0.0527846156635208 1.66558524208657 0
"2333" 0 0 0.0527846156635208 -4.155251281222 0 1 0.0527846156635208 1.48953617160447 1
"2334" 0 0 0.0516265140923321 -3.33877300432689 0 3 0.0527846156635208 0.196061035310651 0
"2335" 0 0 0.0291167529123141 -2.38573326433538 0 3 0.0527846156635208 2.46960977428628 0
"2336" 0 1 0.020847533363549 -4.0349191136367 0 2 0.0527846156635208 1.01188429907661 0
"2337" 1 1 0.0448631025276486 -2.48884007617285 0 8 0.0527846156635208 1.59467069721537 0
"2338" 0 0 0.0162856369790483 -2.37702208283302 0 1 0.0527846156635208 3.53769720327305 0
"2339" 1 1 0.0178659377147212 -2.37821628996337 0 1 0.0527846156635208 1.43695491462507 0
"2340" 0 1 0.0437090713412604 -3.46489324377608 0 4 0.0527846156635208 1.97891866643688 0
"2341" 1 1 0.0130393640414464 -1.16802431595851 1 6 0.0527846156635208 1.92939864157843 0
"2342" 1 0 0.0404799564117563 -4.88944779582249 0 1 0.0527846156635208 -0.31741040656796 0
"2343" 0 0 0.033446675325356 -2.71898041965977 0 4 0.0527846156635208 -0.000616269857269369 0
"2344" 0 1 0.00371275341810862 -3.45144992568995 0 1 0.0527846156635208 1.50980757284697 0
"2345" 0 1 0.031297554902452 -2.53405638082262 0 2 0.0527846156635208 1.87266055978626 0
"2346" 0 1 0.0390677951651715 -2.48822975357104 0 3 0.0527846156635208 1.33210734828573 0
"2347" 1 1 0.0527846156635208 -2.28320934218943 0 3 0.0527846156635208 0.755884994900506 1
"2348" 1 1 0.0289131361471757 -2.29751309681308 0 1 0.0527846156635208 2.22200823332752 0
"2349" 1 1 0.0342930777809361 -2.78105343801736 0 4 0.0527846156635208 2.98284175207351 0
"2350" 1 0 0.000735364889600125 -2.42232441133631 0 1 0.0527846156635208 0.545990676699499 0
"2351" 0 1 0.0188995996927545 -5.72580947501153 0 4 0.0527846156635208 0.917693244272238 0
"2352" 1 0 0.0420309027338536 -3.9489284693269 0 2 0.0527846156635208 0.923065836989782 0
"2353" 0 0 0.0238708514430399 -4.81434163819088 0 2 0.0527846156635208 0.668839812050246 0
"2354" 0 0 0.0329039903253736 -2.19095156678239 0 2 0.0527846156635208 1.51191552397108 0
"2355" 1 1 0.027542863641638 -3.96496535125447 0 2 0.0527846156635208 1.83615285484374 0
"2356" 1 1 0.0527846156635208 -3.362523043695 0 5 0.0527846156635208 0.843175633212549 1
"2357" 0 0 0.025088258317651 -3.62522941678488 0 1 0.0527846156635208 -1.18939314752636 0
"2358" 1 1 0.021909121853775 -2.1474902426061 0 2 0.0527846156635208 2.55973932073449 0
"2359" 1 0 0.0527846156635208 -3.86970307217184 0 4 0.0527846156635208 0.63452539049927 1
"2360" 1 1 0.0258492244423119 -3.57599470491076 0 2 0.0527846156635208 1.33317571641579 0
"2361" 1 1 0.0444797192116112 -1.89561996249834 0 2 0.0527846156635208 -0.0909792849641766 0
"2362" 0 0 0.0527846156635208 -4.0078442255688 0 4 0.0527846156635208 0.370137715983289 1
"2363" 0 0 0.0430249441865551 -2.18896780503392 0 7 0.0527846156635208 1.23766613418487 0
"2364" 0 1 0.0124308162794001 -3.6113314968777 0 2 0.0527846156635208 0.114776020854928 0
"2365" 1 0 0.0249266437526144 -3.90373851609628 0 3 0.0527846156635208 1.05842923795153 0
"2366" 0 1 0.0507610021163703 -2.68808161271386 0 3 0.0527846156635208 0.562627543791363 0
"2367" 0 1 0.0389692763908638 -4.0279346596959 0 2 0.0527846156635208 1.58085682542735 0
"2368" 0 0 0.0351375156570019 -1.67154097884179 0 3 0.0527846156635208 0.129968190925351 0
"2369" 1 0 0.0213072396018678 -3.6773669244742 0 5 0.0527846156635208 1.04535129047343 0
"2370" 0 1 0.0439351308137245 -3.58247637896655 0 7 0.0527846156635208 1.19809366505443 0
"2371" 1 0 0.024634405168158 -1.56222541871974 0 2 0.0527846156635208 0.937221531838996 0
"2372" 1 0 0.00685566374929091 -2.27413987880707 0 8 0.0527846156635208 1.09793233957915 0
"2373" 1 1 0.0376327059384102 -1.44045933118541 0 2 0.0527846156635208 1.52368924119095 0
"2374" 1 1 0.0397890856362274 -2.89104446628678 0 1 0.0527846156635208 2.37177303209063 0
"2375" 0 0 0.049757471818626 -3.8742886280788 0 3 0.0527846156635208 1.64912117985062 0
"2376" 1 1 0.0185467781129389 -3.61376177439411 0 4 0.0527846156635208 2.13344350572638 0
"2377" 1 0 0.0390649476226416 -3.35925982769914 0 3 0.0527846156635208 -0.184194665983217 0
"2378" 1 0 0.0148925435240011 -3.91780792186925 0 1 0.0527846156635208 2.5296024454544 0
"2379" 0 1 0.0527846156635208 -2.37771997090858 0 4 0.0527846156635208 1.32672819841169 1
"2380" 1 1 0.00166094350247302 -2.76258445714869 0 3 0.0527846156635208 -0.133653790290918 0
"2381" 0 1 0.0391777293708993 -4.48749653151812 0 4 0.0527846156635208 0.439187123891669 0
"2382" 1 0 0.0527846156635208 -2.2421795197344 0 3 0.0527846156635208 0.736059042385971 1
"2383" 0 1 0.00339639842884954 -2.33340056365582 0 1 0.0527846156635208 2.47728815163499 0
"2384" 1 1 0.0296136275932817 -3.38661569248391 0 2 0.0527846156635208 1.5076703806893 0
"2385" 0 1 0.0214440637787405 -3.98702635539994 0 4 0.0527846156635208 0.387344820027581 0
"2386" 0 0 0.00605197405152455 -3.38873987898879 0 3 0.0527846156635208 -0.043086448451124 0
"2387" 0 0 0.00436633465264491 -3.48415741594412 0 1 0.0527846156635208 0.552485719669533 0
"2388" 0 0 0.0527846156635208 -4.0005748180343 0 3 0.0527846156635208 0.213012888237469 1
"2389" 1 1 0.0152942787613151 -2.53353620821429 0 4 0.0527846156635208 0.465675498990724 0
"2390" 0 1 0.0527846156635208 -2.13164376778191 0 2 0.0527846156635208 1.84254602715963 1
"2391" 0 1 0.0236564646327955 -1.57528455415664 0 5 0.0527846156635208 1.42026348030401 0
"2392" 1 1 0.0527846156635208 -1.13277414729318 0 2 0.0527846156635208 0.218778341050813 1
"2393" 0 1 0.00862246125048398 -1.73792837848291 0 4 0.0527846156635208 2.09618060708098 0
"2394" 0 0 0.0497189660624144 -3.16774389673715 1 2 0.0527846156635208 1.32853733200438 0
"2395" 0 1 0.00968024344863502 -3.7713635019223 0 5 0.0527846156635208 0.0220437979548453 0
"2396" 0 0 0.0204014967246061 -2.01103873744584 0 4 0.0527846156635208 -0.122204716721816 0
"2397" 0 1 0.0339493648000695 -1.63592748919593 0 6 0.0527846156635208 0.766069914386315 0
"2398" 0 0 0.0527846156635208 -2.30749762521024 0 6 0.0527846156635208 1.51163222778928 1
"2399" 0 1 0.030870930939827 -2.78585863152554 0 0 0.0527846156635208 0.890217818101741 0
"2400" 0 1 0.0452475056510625 -4.31489257535281 0 2 0.0527846156635208 -0.473893335120563 0
"2401" 1 1 0.046320903141277 -2.14374460394444 0 2 0.0527846156635208 0.791633392630311 0
"2402" 1 0 0.0279423071032839 -3.94238520460886 0 4 0.0527846156635208 0.0868324963227473 0
"2403" 0 0 0.0527846156635208 -3.73802537246078 0 3 0.0527846156635208 0.900857180811365 1
"2404" 0 0 0.00696168342873267 -3.00463644337204 0 4 0.0527846156635208 0.0617098037614221 0
"2405" 1 0 0.0298430644446121 -4.17428287267447 0 4 0.0527846156635208 0.253139699966568 0
"2406" 0 0 0.0527846156635208 -3.7957304782293 0 3 0.0527846156635208 1.84159951346792 1
"2407" 1 0 0.0278970154306456 -4.48239997198893 0 1 0.0527846156635208 0.00847468699065035 0
"2408" 0 1 0.0296088391489048 -3.67266922091174 0 2 0.0527846156635208 1.93285425850284 0
"2409" 0 0 0.0527846156635208 -3.00827934781846 0 3 0.0527846156635208 1.34865864404153 1
"2410" 0 0 0.0527846156635208 -2.98688177209377 0 4 0.0527846156635208 -1.62741944486923 1
"2411" 0 1 0.00262145673926396 -0.595022970952038 0 3 0.0527846156635208 2.57888931629595 0
"2412" 0 1 0.027293583760895 -2.95777922416899 0 2 0.0527846156635208 1.13734240325239 0
"2413" 0 1 0.0527846156635208 -2.43408405209975 1 1 0.0527846156635208 0.863247505628076 1
"2414" 0 0 0.00993195341335383 -1.63885576750598 0 1 0.0527846156635208 1.17698245108118 0
"2415" 0 1 0.0527846156635208 -2.78552885263709 0 3 0.0527846156635208 -0.675359098040649 1
"2416" 0 0 0.0527846156635208 -4.64327150954675 1 5 0.0527846156635208 0.980861971428364 1
"2417" 1 0 0.0330754425726348 -2.53148149040361 0 3 0.0527846156635208 2.71248476936876 0
"2418" 1 0 0.0501936671459281 -4.74171752568645 0 5 0.0527846156635208 0.951454891826489 0
"2419" 1 1 0.0157758997212489 -2.93212825841916 0 5 0.0527846156635208 0.0649896097016083 0
"2420" 1 1 0.0527846156635208 -2.3759881402894 0 1 0.0527846156635208 1.58601983822338 1
"2421" 0 1 0.017606865682739 -2.18152500976376 1 5 0.0527846156635208 2.50374052731017 0
"2422" 1 0 0.0527846156635208 -3.32262311105216 0 2 0.0527846156635208 0.10114735525261 1
"2423" 1 0 0.0245251245787677 -2.61086767531869 0 2 0.0527846156635208 0.41050936318835 0
"2424" 0 1 0.0204906646401691 -3.44958005665967 0 1 0.0527846156635208 1.93747246816731 0
"2425" 0 1 0.0197301807957359 -1.84075757254825 0 4 0.0527846156635208 1.24068923274372 0
"2426" 0 0 0.0527846156635208 -4.22003845797625 0 4 0.0527846156635208 0.521644214933538 1
"2427" 1 1 0.00180557774533969 -3.1212385376407 0 3 0.0527846156635208 1.07742024484631 0
"2428" 1 1 0.019617073443317 -3.1899119600184 0 2 0.0527846156635208 2.05692171674302 0
"2429" 0 1 0.0165281029139321 -1.90414833774123 0 2 0.0527846156635208 2.80060258424737 0
"2430" 1 0 0.0462096372985852 -2.31588478033575 0 1 0.0527846156635208 -0.722886842163673 0
"2431" 0 1 0.0527846156635208 -2.52110975277083 0 1 0.0527846156635208 2.28637422718137 1
"2432" 0 1 0.0527846156635208 -3.01916773393064 0 3 0.0527846156635208 1.39043363602911 1
"2433" 1 0 0.00317285550457316 -2.49276588680657 0 4 0.0527846156635208 -0.0657234381569038 0
"2434" 1 1 0.0527846156635208 -2.46256546475175 0 2 0.0527846156635208 1.23746625466303 1
"2435" 0 1 0.00610867893174516 -4.05311192997158 0 5 0.0527846156635208 0.757685058213068 0
"2436" 0 1 0.0527846156635208 -4.26120579747849 0 2 0.0527846156635208 1.78347589357397 1
"2437" 0 1 0.0156045890687607 -4.07455201179689 0 3 0.0527846156635208 -0.360836041568043 0
"2438" 1 0 0.00869163909670583 -2.6835275536538 0 4 0.0527846156635208 1.05946145173883 0
"2439" 0 1 0.0364606888434641 -3.85625892883276 0 3 0.0527846156635208 3.60496160740047 0
"2440" 1 0 0.014025894480108 -3.2170142628287 0 5 0.0527846156635208 1.32825867249777 0
"2441" 1 1 0.0278312090546798 -2.71484778538129 0 1 0.0527846156635208 1.20622391141262 0
"2442" 0 0 0.0240490110663759 -2.32246795642699 0 2 0.0527846156635208 0.913563488425257 0
"2443" 0 0 0.00251282576096883 -2.17944383285396 0 2 0.0527846156635208 2.27925654407069 0
"2444" 0 1 0.0201424896134431 -3.6587949020023 1 5 0.0527846156635208 0.684228396664218 0
"2445" 1 0 0.0140080726117765 -2.31591177955752 0 4 0.0527846156635208 -0.00127540118030067 0
"2446" 0 0 0.0232160827853614 -0.896384111115805 0 3 0.0527846156635208 0.317585820475329 0
"2447" 1 1 0.0507980092117988 -3.59577787153154 0 1 0.0527846156635208 2.52341806927725 0
"2448" 1 1 0.0091434454848788 -0.964465593520206 0 3 0.0527846156635208 1.27192411367761 0
"2449" 1 0 0.050244025953934 -3.42192295046284 0 3 0.0527846156635208 0.27698436587596 0
