"A" "M_bin" "Ycen_int" "Y_cont_int" "Y_bin_int" "Y_count_int" "cen" "C" "delta"
"774" 1 0 0.00567971374909417 -3.37439644421618 0 1 0.0707822146519233 -0.395104411922602 0
"775" 0 1 0.00371471618952057 -3.18422611616747 0 2 0.0707822146519233 1.19399124234204 0
"776" 1 0 0.031952560324209 -2.85988848361974 0 1 0.0707822146519233 1.22198343079131 0
"777" 1 1 0.0434133691887925 -3.40206614998246 0 5 0.0707822146519233 0.322750690668611 0
"778" 0 0 0.0707822146519233 -3.87065625061692 0 3 0.0707822146519233 0.651065125545751 1
"779" 0 1 0.0196757821648592 -2.0899911771328 0 6 0.0707822146519233 1.39711504896095 0
"780" 0 0 0.00507397951002045 -3.03546480786812 0 3 0.0707822146519233 1.21757006286898 0
"781" 0 1 0.0506468533837862 -2.45834923155786 0 1 0.0707822146519233 0.630269109146657 0
"782" 0 0 0.0222792011508749 -3.48132476520409 0 4 0.0707822146519233 1.17988890483964 0
"783" 1 0 0.00365140529429103 -2.51903534404974 0 1 0.0707822146519233 1.32460555678347 0
"784" 0 1 0.00125833995120061 -1.15409371173896 0 1 0.0707822146519233 1.07421330804096 0
"785" 1 1 0.0121614259476511 -2.64589030455018 0 4 0.0707822146519233 1.00737339476582 0
"786" 0 0 0.0114233057616869 -3.01975825265354 0 3 0.0707822146519233 0.760769886327669 0
"787" 0 1 0.00780204422430481 -1.55282300655114 0 2 0.0707822146519233 0.429229531152383 0
"788" 0 0 0.0657927819936795 -4.60218335402357 1 3 0.0707822146519233 2.6514225535641 0
"789" 0 0 0.0540019572931858 -3.10609492414215 0 2 0.0707822146519233 0.733476299952789 0
"790" 1 1 0.0707822146519233 -3.18913625194049 0 1 0.0707822146519233 2.34271537120299 1
"791" 1 0 0.00582886978037361 -3.46323857827331 0 0 0.0707822146519233 2.23428224416668 0
"792" 0 1 0.0707822146519233 -2.67111362467615 0 3 0.0707822146519233 2.15215926415068 1
"793" 0 0 0.0200321485855153 -4.60671511836345 0 4 0.0707822146519233 -0.24047470182818 0
"794" 0 1 0.0604609734034479 -3.27478501819507 0 6 0.0707822146519233 1.5870307264734 0
"795" 0 1 0.0291570586314997 -2.66938855259695 0 3 0.0707822146519233 0.532629324254612 0
"796" 0 0 0.011077156168926 -3.01389916915972 0 5 0.0707822146519233 -0.894439872899027 0
"797" 0 0 0.043015625730811 -3.89723708006825 0 4 0.0707822146519233 1.85892498719127 0
"798" 0 1 0.0374006193651391 -3.79690133154291 0 6 0.0707822146519233 1.71509468521603 0
"799" 0 1 0.0608923772169096 -2.77014786408515 0 4 0.0707822146519233 0.105838375888758 0
"800" 1 1 0.0112614221990239 -3.52775980040554 1 4 0.0707822146519233 1.74907383706441 0
"801" 0 0 0.0707822146519233 -2.5091650460333 0 3 0.0707822146519233 2.51894023530582 1
"802" 0 1 0.0136501906222451 -1.78656182077369 0 2 0.0707822146519233 0.593731541060615 0
"803" 0 1 0.00530916104638744 -2.6385135475003 0 4 0.0707822146519233 1.05077010013599 0
"804" 0 0 0.00235954733535808 -3.11698713362301 0 8 0.0707822146519233 0.894651151866011 0
"805" 1 1 0.0124249868915935 -3.97241050564745 0 5 0.0707822146519233 1.56996187784915 0
"806" 0 0 0.0569323099564283 -2.53015206918098 0 5 0.0707822146519233 -0.284238363587731 0
"807" 0 0 0.00981027976631748 -3.10003914489544 0 6 0.0707822146519233 0.615618156011089 0
"808" 1 1 0.0707822146519233 -1.80747173520383 0 2 0.0707822146519233 3.61255122180565 1
"809" 0 1 0.00156133315630399 -3.7926401963911 0 4 0.0707822146519233 0.959365412795758 0
"810" 1 1 0.0707822146519233 -3.44231495115308 0 4 0.0707822146519233 -1.05807560237218 1
"811" 1 1 0.021976777496097 -2.26820323766308 0 2 0.0707822146519233 3.47236882463164 0
"812" 1 1 0.0513945735177369 -0.515029157592799 0 2 0.0707822146519233 2.0405001223994 0
"813" 0 1 0.0707822146519233 -2.89005341192686 0 4 0.0707822146519233 1.903550899086 1
"814" 1 0 0.0525517104662179 -2.33145920469235 0 5 0.0707822146519233 0.138640666136405 0
"815" 0 1 0.0538402786398832 -1.55311548824028 0 2 0.0707822146519233 2.11322392793917 0
"816" 0 1 0.0204055782790455 -2.29182997133131 0 4 0.0707822146519233 -0.406453216403593 0
"817" 1 0 0.0254798800490807 -3.09703842644504 0 1 0.0707822146519233 1.49415591074135 0
"818" 0 1 0.0258796533661674 -3.61692544570053 0 2 0.0707822146519233 -0.394700079721157 0
"819" 1 0 0.047281070417086 -2.5058145237319 0 1 0.0707822146519233 1.46000134256045 0
"820" 0 1 0.0333313512091891 -2.55259341862497 0 4 0.0707822146519233 2.51190542566085 0
"821" 1 0 0.0485048268066883 -3.9047510151636 0 4 0.0707822146519233 -0.799708005550359 0
"822" 0 0 0.0463482646043021 -3.68879958676685 0 3 0.0707822146519233 -1.29946332831721 0
"823" 0 0 0.0308612742098089 -2.84894582049604 0 13 0.0707822146519233 -1.33259464997265 0
"824" 1 0 0.0336395827932546 -3.64969045713122 0 3 0.0707822146519233 0.498835290750581 0
"825" 1 0 0.0707822146519233 -1.52744255597663 0 6 0.0707822146519233 1.75679308966799 1
"826" 1 0 0.00583859216477296 -3.50302369176651 0 1 0.0707822146519233 1.33806866232911 0
"827" 0 1 0.018531262381121 -3.20663613066631 0 5 0.0707822146519233 1.37904028938316 0
"828" 0 1 0.0642902166321272 -3.95990774105553 0 5 0.0707822146519233 1.55540548203408 0
"829" 0 0 0.0230360545850248 -1.67526252804232 0 4 0.0707822146519233 0.618123715102892 0
"830" 1 0 0.0483765619203732 -2.82925577783423 0 2 0.0707822146519233 1.15266497205704 0
"831" 0 0 0.00234195333051422 -2.72534343228673 0 6 0.0707822146519233 0.655996790461431 0
"832" 0 1 0.0707822146519233 -3.34134782517687 0 0 0.0707822146519233 0.215767191573622 1
"833" 1 0 0.00876942606291018 -3.0183761943935 0 4 0.0707822146519233 2.0987702638945 0
"834" 1 1 0.021192620943766 -2.78014892358136 0 2 0.0707822146519233 1.00311925262772 0
"835" 0 0 0.0201413693431943 -2.4483202700062 0 2 0.0707822146519233 1.48977296279296 0
"836" 0 0 0.010973298185849 -2.9200989122773 0 4 0.0707822146519233 0.988245300117359 0
"837" 0 1 0.0322484827171169 -3.4456216429071 0 3 0.0707822146519233 1.66453188966964 0
"838" 0 1 0.0273544628876741 -2.64791003699366 0 4 0.0707822146519233 0.332793415860832 0
"839" 0 0 0.0230116740108229 -4.34149278797177 0 3 0.0707822146519233 2.17207513742896 0
"840" 0 1 0.0301559713614208 -2.7715260975479 0 1 0.0707822146519233 2.02562691242037 0
"841" 1 1 0.0707822146519233 -2.84048636920726 0 1 0.0707822146519233 1.31299722921021 1
"842" 1 0 0.0707822146519233 -2.42316801729282 0 5 0.0707822146519233 0.642793526391558 1
"843" 1 0 0.0707822146519233 -3.45627591989454 0 5 0.0707822146519233 1.43403538687998 1
"844" 0 1 0.0295477760297951 -2.03943993986309 0 1 0.0707822146519233 1.10192573535017 0
"845" 0 1 0.0255362179071093 -2.98459277455174 1 3 0.0707822146519233 1.03807810545724 0
"846" 1 0 0.0707822146519233 -3.78463649579349 0 6 0.0707822146519233 -0.455445979568196 1
"847" 1 1 0.0707822146519233 -2.6386673839039 0 1 0.0707822146519233 1.67723263592084 1
"848" 0 1 0.0707822146519233 -1.95449953890201 0 4 0.0707822146519233 0.537222024740515 1
"849" 0 1 0.00182904763198305 -3.8137334150241 0 3 0.0707822146519233 2.60047282347412 0
"850" 0 0 0.0707822146519233 -4.09054608199085 0 1 0.0707822146519233 2.26105383285302 1
"851" 1 1 0.0707822146519233 -3.04479532782583 0 3 0.0707822146519233 2.3857368150919 1
"852" 0 0 0.0277821612013263 -0.484728684810078 0 0 0.0707822146519233 0.100670529480527 0
"853" 0 0 0.0246153205604552 -1.67569158228709 0 1 0.0707822146519233 0.632708894564123 0
"854" 0 1 0.0384773274912539 -2.69399903616768 0 3 0.0707822146519233 1.34572589600644 0
"855" 0 1 0.0707822146519233 -3.28949664833468 0 4 0.0707822146519233 0.577150997619454 1
"856" 1 1 0.034310817684797 -2.59375449476169 0 6 0.0707822146519233 0.343123061214622 0
"857" 1 1 0.0707822146519233 -2.46165985459693 0 2 0.0707822146519233 3.0515049833028 1
"858" 0 0 0.0707822146519233 -2.8550920306517 0 2 0.0707822146519233 1.02808955709298 1
"859" 0 0 0.0362414737317078 -1.32833380078162 0 5 0.0707822146519233 0.871629397561772 0
"860" 0 0 0.0197734546956553 -3.42031993920264 0 2 0.0707822146519233 2.51897265541966 0
"861" 1 1 0.0473923140364904 -2.78675296547388 0 1 0.0707822146519233 -1.25906429950591 0
"862" 0 1 0.0535895008041716 -4.3662910983707 0 1 0.0707822146519233 2.23856276847223 0
"863" 0 1 0.0201995270423041 -2.82550276366783 0 5 0.0707822146519233 2.38002505268246 0
"864" 1 0 0.0707822146519233 -1.80371810161233 0 4 0.0707822146519233 2.33498033736648 1
"865" 1 1 0.0159076738259575 -2.94252817575378 0 6 0.0707822146519233 1.14911953340548 0
"866" 0 0 0.0491372292603431 -3.66771657767776 0 3 0.0707822146519233 2.79476568167559 0
"867" 0 0 0.030369428354594 -3.05162816937329 0 2 0.0707822146519233 1.58663753969052 0
"868" 1 1 0.0707822146519233 -2.95892432158986 0 1 0.0707822146519233 1.26034394980648 1
"869" 0 0 0.00526741638489933 -2.63182667241428 0 5 0.0707822146519233 1.83095069198106 0
"870" 0 1 0.0707822146519233 -1.51456458327475 0 5 0.0707822146519233 0.156971806499228 1
"871" 1 1 0.0596110265504253 -4.59084098008844 0 3 0.0707822146519233 0.5528407798951 0
"872" 1 0 0.000636924660850005 -2.93632795179555 0 2 0.0707822146519233 1.25514448527491 0
"873" 0 1 0.0707822146519233 -2.97095994340837 0 5 0.0707822146519233 3.652143905667 1
"874" 0 0 0.0650125512235349 -4.40526739874808 0 1 0.0707822146519233 1.47038503212468 0
"875" 1 1 0.050784472606468 -2.13255526311957 0 2 0.0707822146519233 0.934622609323484 0
"876" 1 1 0.0178350987581266 -0.872595770121521 0 2 0.0707822146519233 0.654958089674105 0
"877" 1 1 0.0707822146519233 -2.2447371458719 0 2 0.0707822146519233 1.75002860348502 1
"878" 0 1 0.0268001162018807 -3.74599300687869 0 1 0.0707822146519233 1.07856010481174 0
"879" 0 0 0.0138761938908508 -3.45413629879055 0 4 0.0707822146519233 1.44054954951429 0
"880" 1 1 0.0707822146519233 -5.23141171067893 0 1 0.0707822146519233 0.598159850555974 1
"881" 0 0 0.00384917394986609 -4.78185801878358 0 5 0.0707822146519233 1.61810733355224 0
"882" 1 1 0.0304488636168318 -2.27397468181429 0 3 0.0707822146519233 1.64255117384314 0
"883" 0 1 0.0257828237742584 -2.49709665545739 0 1 0.0707822146519233 1.99404666359622 0
"884" 1 0 0.0707822146519233 -4.91373381573382 0 3 0.0707822146519233 0.162721406550114 1
"885" 1 0 0.0142438297399104 -1.71609134148149 1 4 0.0707822146519233 1.92218079519755 0
"886" 0 0 0.0083724477814084 -2.34870270851846 0 4 0.0707822146519233 0.711414757884179 0
"887" 0 0 0.0707822146519233 -2.37307920865759 0 0 0.0707822146519233 1.66164194494047 1
"888" 1 1 0.0518559748052238 -4.20194831541227 0 6 0.0707822146519233 0.277889324693193 0
"889" 1 1 0.0707822146519233 -3.32357917889902 0 3 0.0707822146519233 1.96032752694109 1
"890" 1 0 0.044830750221969 -4.21859358267759 0 4 0.0707822146519233 0.642078090288136 0
"891" 1 0 0.0382912597716805 -3.91851227742855 0 5 0.0707822146519233 2.16847730389873 0
"892" 1 1 0.0707822146519233 -1.5253139288474 0 3 0.0707822146519233 0.330800911140129 1
"893" 0 1 0.0167012178599164 -2.49617311063065 0 5 0.0707822146519233 1.17725378405562 0
"894" 0 1 0.0387931035859453 -3.39354044241832 0 2 0.0707822146519233 0.0808517407378626 0
"895" 0 0 0.0318081782172774 -1.96968517463057 0 1 0.0707822146519233 0.925726844255538 0
"896" 0 1 0.00466477075041841 -0.782971507573697 0 5 0.0707822146519233 1.31184324478533 0
"897" 0 1 0.0707822146519233 -3.12434500325992 1 0 0.0707822146519233 1.3430272191578 1
"898" 0 0 0.0582719974854676 -2.13944080661537 0 6 0.0707822146519233 0.0227315373643852 0
"899" 1 1 0.0121761602912874 -2.03129842681091 0 5 0.0707822146519233 1.06380221197831 0
"900" 0 1 0.0577225222334943 -3.47045033582919 0 4 0.0707822146519233 0.601467767004425 0
"901" 0 0 0.0131984016369666 -3.85650282221902 0 3 0.0707822146519233 1.63526037830926 0
"902" 0 1 0.0333220569555472 -4.35232964419837 0 3 0.0707822146519233 2.15489196409281 0
"903" 0 1 0.0706173355198023 -4.0014285155103 0 8 0.0707822146519233 -0.780051073954489 0
"904" 1 0 0.0636293496149155 -1.43419679056147 0 2 0.0707822146519233 2.08374401783222 0
"905" 1 1 0.0496864132735593 -3.04179826636906 0 3 0.0707822146519233 2.11841835044427 0
"906" 1 0 0.0377353365682188 -3.50072339112402 0 3 0.0707822146519233 -0.554643308296558 0
"907" 0 0 0.0465157656088845 -4.15355029115886 0 1 0.0707822146519233 0.835438027514231 0
"908" 1 0 0.0243039736775406 -2.80029300424839 0 1 0.0707822146519233 1.6417651650069 0
"909" 0 1 0.0557961325617754 -1.84848041138887 0 2 0.0707822146519233 2.86216292079849 0
"910" 0 0 0.0707822146519233 -2.90980058786502 0 4 0.0707822146519233 3.69488130848611 1
"911" 1 1 0.0707822146519233 -2.96458460405103 0 3 0.0707822146519233 2.31706596208048 1
"912" 0 0 0.0592997069617147 -3.41446456315013 0 2 0.0707822146519233 -0.299634617931426 0
"913" 0 0 0.0129651664838029 -4.12990050546417 0 3 0.0707822146519233 1.44442480509527 0
"914" 0 1 0.00115957250061057 -2.40656222105051 0 3 0.0707822146519233 1.91478968117318 0
"915" 1 0 0.031359126010438 -1.66261374563833 1 6 0.0707822146519233 0.457678359066686 0
"916" 0 1 0.01443216969491 -1.86859211070523 0 3 0.0707822146519233 1.25385612767677 0
"917" 0 0 0.0471936494399004 -3.60518913389392 0 3 0.0707822146519233 2.92619058965723 0
"918" 0 1 0.0181252752274409 -3.0605817552562 0 4 0.0707822146519233 2.37339733961213 0
"919" 0 0 0.0216580220596265 -4.10797318599249 0 1 0.0707822146519233 3.69437736212859 0
"920" 0 1 0.000303769094901181 -3.6854251216486 0 5 0.0707822146519233 1.70153802367639 0
"921" 1 1 0.0707822146519233 0.0944320616564278 1 1 0.0707822146519233 0.769825413413982 1
"922" 0 0 0.00460937131984473 -2.74610565528637 0 5 0.0707822146519233 0.380931661748461 0
"923" 0 0 0.00328136260196308 -2.46071209312788 0 7 0.0707822146519233 0.674363817986686 0
"924" 1 0 0.0707822146519233 -3.07546026624532 0 4 0.0707822146519233 1.18082245592993 1
"925" 0 1 0.0707822146519233 -3.4567760476642 0 1 0.0707822146519233 3.12524949471204 1
"926" 0 0 0.00165266327504704 -2.45061574996415 0 1 0.0707822146519233 0.163507405098525 0
"927" 0 1 0.0707822146519233 -4.07609258669687 0 2 0.0707822146519233 2.00627315938898 1
"928" 1 1 0.0587909874775742 -4.94202084286706 0 3 0.0707822146519233 1.04438036813086 0
"929" 0 1 0.00142912535515103 -3.79154595773868 0 3 0.0707822146519233 -2.37743372405933 0
"930" 1 0 0.0584592746816095 -2.95604057515544 0 2 0.0707822146519233 2.72624765593004 0
"931" 0 0 0.0379373666585575 -3.01426167542842 0 1 0.0707822146519233 3.19326893718471 0
"932" 1 1 0.0707822146519233 -3.0703226418032 0 5 0.0707822146519233 0.834764340992827 1
"933" 0 1 0.0494877567430872 -3.18396457744457 0 2 0.0707822146519233 2.49038467656214 0
"934" 1 1 0.0707822146519233 -3.84888990688106 0 3 0.0707822146519233 0.0533249302771357 1
"935" 1 1 0.0707822146519233 -2.09476144233627 0 2 0.0707822146519233 1.56144797481633 1
"936" 1 1 0.0707822146519233 -2.66417522774922 0 4 0.0707822146519233 1.16126535638737 1
"937" 0 0 0.0204730179656248 -4.22049848114633 0 1 0.0707822146519233 1.55218625812114 0
"938" 1 1 0.00405029474799395 -3.72099656603688 0 1 0.0707822146519233 1.72473277683899 0
"939" 0 0 0.0707822146519233 -3.18616542153653 0 5 0.0707822146519233 -0.435153834685609 1
"940" 1 0 0.0106701627559377 -3.42708301287106 0 2 0.0707822146519233 0.725265134203521 0
"941" 1 1 0.0312295849564613 -3.18030027629733 0 8 0.0707822146519233 1.54930637238453 0
"942" 1 1 0.0183823454558111 -2.26737309592794 0 6 0.0707822146519233 1.60756205549568 0
"943" 0 1 0.0286670557764659 -1.83670852948916 0 5 0.0707822146519233 1.30384478064558 0
"944" 0 0 0.0426028241188047 -2.64627985509215 0 4 0.0707822146519233 1.33070177998191 0
"945" 1 1 0.00668873861339809 -2.25201069470668 0 2 0.0707822146519233 1.02829320399016 0
"946" 1 0 0.0304670479504461 -3.19521738624748 0 2 0.0707822146519233 0.0173243127660956 0
"947" 0 0 0.00664846159602357 -4.85111925705316 0 2 0.0707822146519233 0.999852929519711 0
"948" 1 1 0.0707822146519233 -1.99772151685601 0 5 0.0707822146519233 1.22318079035177 1
"949" 0 1 0.0389235322083256 -1.82632704326152 0 5 0.0707822146519233 -0.957366835145077 0
"950" 0 0 0.00723582392890275 -2.52999955101996 0 6 0.0707822146519233 2.32566938505536 0
"951" 1 0 0.0707822146519233 -3.83829844489999 1 3 0.0707822146519233 0.195796633622192 1
"952" 1 1 0.0241867092498594 -3.43031221279421 0 1 0.0707822146519233 -1.42141688446886 0
"953" 1 1 0.0431169017165818 -1.44906380772949 0 1 0.0707822146519233 0.802506528222261 0
"954" 1 1 0.0707822146519233 -2.58335261278831 0 3 0.0707822146519233 -1.014096285012 1
"955" 1 0 0.0707822146519233 -2.2550527499253 0 7 0.0707822146519233 1.8838852146743 1
"956" 1 1 0.0240154448448279 -5.57803949012492 0 3 0.0707822146519233 2.05131509426265 0
"957" 1 0 0.00788983309660247 -2.95388168627823 0 3 0.0707822146519233 2.78820947898876 0
"958" 0 1 0.0707822146519233 -3.70895604056001 0 5 0.0707822146519233 0.218286219445744 1
"959" 0 0 0.0707822146519233 -2.74238932679586 0 0 0.0707822146519233 0.567667978241226 1
"960" 1 1 0.00327207867190954 -2.44474498437065 0 4 0.0707822146519233 2.22837623077868 0
"961" 0 1 0.0707822146519233 -2.40739432607512 0 4 0.0707822146519233 0.66306322250218 1
"962" 0 0 0.00669833364864337 -2.46673113300762 0 3 0.0707822146519233 0.0275795521658286 0
"963" 1 0 0.0590642307745432 -1.99823975453424 0 3 0.0707822146519233 1.01111878819451 0
"964" 1 0 0.00341060294613657 -2.96295084496295 0 1 0.0707822146519233 0.827866159550624 0
"965" 0 1 0.0707822146519233 -1.27884344110401 0 2 0.0707822146519233 1.97519526092343 1
"966" 1 1 0.0707822146519233 -3.04348429028603 0 2 0.0707822146519233 -0.063625730576194 1
"967" 0 0 0.0239150613539779 -3.60332542333886 0 4 0.0707822146519233 0.596652390747115 0
"968" 1 1 0.0251187762409539 -3.75841444233974 0 1 0.0707822146519233 -0.312328661390703 0
"969" 0 1 0.00649200546224982 -3.02306284231243 0 5 0.0707822146519233 0.663694562614423 0
"970" 1 1 0.0322974764116437 -4.35351830380061 0 4 0.0707822146519233 0.792758220921906 0
"971" 1 1 0.00734986485000658 -2.50148480894438 0 3 0.0707822146519233 2.09551714437427 0
"972" 0 1 0.0707822146519233 -2.98892801911095 0 1 0.0707822146519233 1.59989690112821 1
"973" 0 0 0.0215775207380866 -3.58945174622945 0 5 0.0707822146519233 0.877081422382223 0
"974" 1 1 0.0707822146519233 -2.21147265337913 0 2 0.0707822146519233 1.81591117271194 1
"975" 0 1 0.00857744886752251 -3.47681798639429 0 6 0.0707822146519233 -0.684076559194547 0
"976" 1 1 0.0170906988303765 -2.24073560418092 0 2 0.0707822146519233 1.46086221183107 0
"977" 0 0 0.0274419931558828 -3.55686769685027 0 5 0.0707822146519233 -0.41660635927821 0
"978" 1 1 0.0249869119270807 -2.73529643328393 1 1 0.0707822146519233 1.22740093289403 0
"979" 0 1 0.0707822146519233 -3.62407375429274 0 4 0.0707822146519233 -0.733774945487068 1
"980" 0 1 0.00765053154451967 -3.66749337831183 0 5 0.0707822146519233 0.994836177639704 0
"981" 1 0 0.016290652412514 -3.81955551878957 0 0 0.0707822146519233 0.665006922507435 0
"982" 1 1 0.00581395797220937 -3.20458214026188 0 6 0.0707822146519233 -0.311756535789827 0
"983" 0 0 0.0635187767919386 -2.72716302024483 0 1 0.0707822146519233 -0.624857369118352 0
"984" 0 1 0.0707822146519233 -3.17206113802736 0 3 0.0707822146519233 2.10398284828021 1
"985" 1 0 0.0707822146519233 -2.44584578202766 0 1 0.0707822146519233 0.00618407576288904 1
"986" 1 0 0.0707822146519233 -4.36185292666667 0 2 0.0707822146519233 3.08140925745621 1
"987" 0 0 0.0707822146519233 -3.20886162885497 0 3 0.0707822146519233 0.516181068580438 1
"988" 0 0 0.0399617714211035 -4.5381503660104 0 2 0.0707822146519233 1.09757102029982 0
"989" 0 1 0.0490750883614745 -3.78579593965822 0 3 0.0707822146519233 1.98894213303568 0
"990" 1 0 0.0504054910675955 -1.66480518915148 0 6 0.0707822146519233 0.568788518380927 0
"991" 0 0 0.0698927386180478 -3.96755415868021 0 5 0.0707822146519233 -1.01666640410435 0
"992" 0 0 0.0265950600678877 -4.4604544851967 0 3 0.0707822146519233 0.701836230902419 0
"993" 0 0 0.0444352871046228 -4.98554663557908 0 4 0.0707822146519233 2.53861192027731 0
"994" 1 1 0.0114266564897262 -1.10862168714747 0 1 0.0707822146519233 1.57172553290773 0
"995" 0 0 0.00727820238096522 -4.0532553503782 0 3 0.0707822146519233 0.101497715729687 0
"996" 1 1 0.0581972487192337 -2.37764339933632 0 3 0.0707822146519233 0.266528419287261 0
"997" 0 1 0.0312161670518615 -2.68402099736935 0 1 0.0707822146519233 0.964099704353615 0
"998" 0 1 0.0171766402670533 -4.00879456820405 0 3 0.0707822146519233 0.732759055030794 0
"999" 0 0 0.0216158640280322 -2.70672147021905 0 0 0.0707822146519233 0.576370679816938 0
"1000" 1 0 0.00745041972584197 -3.26185929924972 0 2 0.0707822146519233 -0.0762064014036272 0
"1001" 0 1 0.0645562795948538 -1.43103957090941 0 5 0.0707822146519233 0.526420142753813 0
"1002" 0 1 0.0135468231637884 -3.95116268443202 0 1 0.0707822146519233 1.0262090454004 0
"1003" 1 0 0.0707822146519233 -3.68484365309804 0 3 0.0707822146519233 0.530956772763691 1
"1004" 1 0 0.00145442862852979 -4.26964845542153 0 3 0.0707822146519233 -0.143068039823915 0
"1005" 0 1 0.0221978415137024 -3.02477213760314 0 2 0.0707822146519233 1.46858744214543 0
"1006" 0 1 0.0707822146519233 -2.67272079522131 0 3 0.0707822146519233 1.51812265407522 1
"1007" 0 0 0.0116384629609314 -3.12982519484224 1 7 0.0707822146519233 1.68544440800008 0
"1008" 0 1 0.0707822146519233 -3.13597985866427 0 6 0.0707822146519233 0.52394642564904 1
"1009" 0 0 0.0707822146519233 -3.91142135000949 0 3 0.0707822146519233 0.0714381764895315 1
"1010" 1 0 0.00581876825035389 -4.4777259719884 0 2 0.0707822146519233 -1.19900663542745 0
"1011" 0 1 0.0175303463036533 -3.98446472907068 0 4 0.0707822146519233 0.130439053301831 0
"1012" 0 1 0.0707822146519233 -1.87045492298435 0 2 0.0707822146519233 1.54341346733479 1
"1013" 1 0 0.00871467184330841 -3.34875586148782 0 3 0.0707822146519233 1.27335365366147 0
"1014" 0 0 0.00435109043584318 -3.56300999073684 0 4 0.0707822146519233 0.742907052757909 0
"1015" 1 1 0.0707822146519233 -4.25059683649535 0 6 0.0707822146519233 1.14333666509708 1
"1016" 0 1 0.0707822146519233 -6.01655578681718 0 1 0.0707822146519233 1.84914371318351 1
"1017" 0 0 0.0435743052601912 -2.96409997385827 0 1 0.0707822146519233 1.03764761446697 0
"1018" 0 0 0.0520828329611563 -5.08482225695195 0 1 0.0707822146519233 2.08438377563988 0
"1019" 1 0 0.0101406766441802 -1.25477220931231 0 2 0.0707822146519233 0.937150620725036 0
"1020" 1 1 0.06908135112543 -3.48884132173132 0 2 0.0707822146519233 0.221466150341205 0
"1021" 0 1 0.0707822146519233 -2.53321643179544 0 0 0.0707822146519233 0.0973417218414497 1
"1022" 1 1 0.0218919332686004 -3.66662402297846 0 0 0.0707822146519233 1.24476591504593 0
"1023" 1 1 0.0242160666243766 -3.08955971940918 0 2 0.0707822146519233 1.0226077687262 0
"1024" 0 1 0.0707822146519233 -3.25176853780148 0 4 0.0707822146519233 -0.837892810379965 1
"1025" 1 1 0.0707822146519233 -3.83367485944613 0 3 0.0707822146519233 1.01596792777823 1
"1026" 0 1 0.0707822146519233 -2.706538894365 0 3 0.0707822146519233 1.04564443820572 1
"1027" 0 1 0.0345805969462266 -2.37722807193507 0 0 0.0707822146519233 0.978811830071452 0
"1028" 0 1 0.0707822146519233 -4.13435546075984 1 3 0.0707822146519233 2.20233790194617 1
"1029" 1 0 0.0707822146519233 -2.40916911448409 0 3 0.0707822146519233 0.24458865594421 1
"1030" 0 0 0.0252698021897042 -3.18903114908094 0 3 0.0707822146519233 0.35775912038753 0
"1031" 1 1 0.0707822146519233 -2.42887813602984 0 3 0.0707822146519233 2.02589359809156 1
"1032" 0 1 0.0183101708956796 -2.92380001687807 0 2 0.0707822146519233 0.47336862631775 0
"1033" 0 0 0.00566723470346299 -3.21594406923385 0 5 0.0707822146519233 1.01007190177837 0
"1034" 1 1 0.0707822146519233 -2.28163466395712 0 4 0.0707822146519233 3.09556032528449 1
"1035" 0 1 0.0338269815195327 -3.68161667943518 0 1 0.0707822146519233 1.05565056849371 0
"1036" 0 0 0.0664901453646809 -3.01458083296819 0 4 0.0707822146519233 1.64728727088027 0
"1037" 0 0 0.0041708637296508 -3.57528616892021 0 4 0.0707822146519233 -0.641312125616932 0
"1038" 1 1 0.0263748331072608 -2.56099318768529 1 3 0.0707822146519233 0.915250842265947 0
"1039" 0 0 0.0100325093976454 -2.431155332605 1 2 0.0707822146519233 1.62608630248671 0
"1040" 0 0 0.0442364694791663 -3.41234213877463 0 4 0.0707822146519233 1.27610696410534 0
"1041" 1 1 0.0707822146519233 -3.22528708297339 0 3 0.0707822146519233 1.62228560310633 1
"1042" 0 1 0.00379820330802391 -3.29082653788393 0 4 0.0707822146519233 2.02480040021285 0
"1043" 1 1 0.0123541806904805 -2.22569701445907 0 2 0.0707822146519233 -0.0923260755320443 0
"1044" 1 1 0.0707822146519233 -5.48810885891056 0 2 0.0707822146519233 0.0210964826861181 1
"1045" 0 1 0.0185344353031618 -2.08348568712391 0 3 0.0707822146519233 0.693992416569865 0
"1046" 1 0 0.0436329114933788 -3.74663507598403 0 3 0.0707822146519233 0.870644050890252 0
"1047" 1 0 0.00314546611188883 -3.87301784871865 0 4 0.0707822146519233 1.04762722550537 0
"1048" 1 1 0.0498523373997317 -2.1849022855249 0 2 0.0707822146519233 1.10396490541759 0
"1049" 1 1 0.0707822146519233 -3.34248789891408 0 3 0.0707822146519233 0.583844882098495 1
"1050" 0 1 0.0631394037919168 -2.35059227229339 0 2 0.0707822146519233 2.72964998901877 0
"1051" 0 0 0.0707822146519233 -4.94662667995841 0 1 0.0707822146519233 1.31911386183552 1
"1052" 0 1 0.0516850634587453 -5.49234670350484 0 3 0.0707822146519233 -0.496722627615063 0
"1053" 1 0 0.0707822146519233 -2.14975102801451 0 2 0.0707822146519233 -0.135968783979178 1
"1054" 1 0 0.00681725202337357 -1.23724581718643 0 1 0.0707822146519233 -0.372570490493658 0
"1055" 1 1 0.00732061732290613 -3.09550263950441 0 3 0.0707822146519233 2.81268976626076 0
