"A" "M_cont" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"1990" 1 0.770153886550333 0.0101703116803896 -3.89795517598558 0 2 0.0671038325921441 0.894481279160949 0
"1991" 0 1.62517102423312 0.0671038325921441 -2.94450159064776 1 4 0.0671038325921441 1.04054636147962 1
"1992" 0 -0.0190750337611164 0.0671038325921441 -3.06003121745544 0 2 0.0671038325921441 0.0446124605351508 1
"1993" 0 -0.115732932433866 0.0671038325921441 -3.51642360300506 0 9 0.0671038325921441 2.19401252869362 1
"1994" 1 2.37627518628185 0.0198202873947062 -4.56171366889436 0 3 0.0671038325921441 0.420855536792205 0
"1995" 1 1.16428637490037 0.0380596052425524 -2.0355581512189 0 1 0.0671038325921441 1.24366498812239 0
"1996" 0 -0.736973425995917 0.000240469307044855 -2.43679410797619 0 2 0.0671038325921441 0.316239602562594 0
"1997" 0 -0.735090241624167 0.0117189956503109 -2.32869218555265 0 3 0.0671038325921441 1.43633843000862 0
"1998" 0 -0.230514316560195 0.0671038325921441 -1.74250812707249 0 3 0.0671038325921441 1.81504718389447 1
"1999" 0 0.269584899198193 0.0275955423527091 -3.07667273356307 0 4 0.0671038325921441 0.914340275301647 0
"2000" 1 1.3800487112219 0.013773391130125 -2.44443953660693 0 4 0.0671038325921441 -0.906449552973401 0
"2001" 1 0.9673224153366 0.00477608839117386 -2.86994843792413 0 2 0.0671038325921441 -0.615847250607946 0
"2002" 1 -0.485807249063263 0.0671038325921441 -3.20279333696122 0 4 0.0671038325921441 1.68887111837663 1
"2003" 1 1.93616716696803 0.0671038325921441 -2.59461539428969 0 2 0.0671038325921441 0.305648580584849 1
"2004" 0 -0.67067902749024 0.0202321063179698 -3.70298782031882 0 4 0.0671038325921441 0.348452705669031 0
"2005" 1 1.5743372143528 0.0671038325921441 -3.49611879848353 0 3 0.0671038325921441 0.649703869590019 1
"2006" 1 0.817863283758131 0.043333279012166 -3.68983396538092 0 3 0.0671038325921441 1.55449438179254 0
"2007" 1 0.577395792824741 0.0496662862165203 0.397356831076172 0 1 0.0671038325921441 2.88703247367404 0
"2008" 0 0.379494857696292 0.0228296986840765 -3.28432230686571 0 4 0.0671038325921441 1.75347176676994 0
"2009" 1 0.379263165606662 0.0671038325921441 -2.67000984487152 0 1 0.0671038325921441 -1.70908117772945 1
"2010" 0 0.294261584835297 0.0588627343260546 -3.59069759211485 0 4 0.0671038325921441 -0.993353018912247 0
"2011" 1 -1.1478748247408 0.0103057509879692 -4.33873113697831 0 2 0.0671038325921441 0.371724746698001 0
"2012" 0 0.0358041716046249 0.0671038325921441 -4.02851094534317 0 3 0.0671038325921441 -0.803013237620329 1
"2013" 0 -0.407484940889575 0.0671038325921441 -4.24740279709198 0 4 0.0671038325921441 0.55315407371697 1
"2014" 0 -0.909950106124379 0.00456559714504698 -4.16808585419798 0 2 0.0671038325921441 -0.0844317281002354 0
"2015" 1 -0.456981057455728 0.0563062687268272 -3.37602228387636 0 5 0.0671038325921441 0.889820288252426 0
"2016" 1 1.59292803218327 0.00918039539169704 -2.43222063996967 0 2 0.0671038325921441 0.885979432867515 0
"2017" 0 -0.546343775482114 0.0486026935560795 -3.48190210366286 0 4 0.0671038325921441 0.20641827653913 0
"2018" 0 0.998102838826928 0.0021534497007012 -3.61846604374154 0 4 0.0671038325921441 -1.06608394612062 0
"2019" 0 -0.592710992763585 0.0447682047342502 -2.40575034647313 0 8 0.0671038325921441 2.03114318925311 0
"2020" 0 0.586094893575506 0.0671038325921441 -1.20494281956339 0 2 0.0671038325921441 -0.543352398868253 1
"2021" 0 -0.458100358924987 0.0671038325921441 -1.71909706929534 0 3 0.0671038325921441 0.616153199585565 1
"2022" 1 -0.372884183190461 0.017079954747386 -3.16530881523604 0 2 0.0671038325921441 1.7761590035752 0
"2023" 0 -0.826505432766855 0.0317121489144816 -1.89951018775264 0 0 0.0671038325921441 1.12989430597125 0
"2024" 0 1.79572469541587 0.0413518944016338 -4.26329366381933 0 2 0.0671038325921441 0.315914693578289 0
"2025" 1 0.856746148228873 0.0557661465590111 -2.61383069059283 0 10 0.0671038325921441 0.24531463324326 0
"2026" 0 -0.266261931178687 0.0489788730677629 -2.87759159082959 0 3 0.0671038325921441 -0.377259940954978 0
"2027" 0 0.654941267148531 0.041183481969797 -2.28581807792497 0 3 0.0671038325921441 0.632871098645334 0
"2028" 0 -2.15203726228436 0.021862299974529 -3.24182021209845 0 4 0.0671038325921441 0.376500954638254 0
"2029" 0 0.474651755997312 0.00799411618369553 -2.63874235375237 0 3 0.0671038325921441 1.43042703016916 0
"2030" 0 -0.211943389495652 0.0383226491316369 -4.36721718486357 0 5 0.0671038325921441 1.74216112373049 0
"2031" 1 0.661400721244379 0.0391350258721868 -3.61040016941368 0 1 0.0671038325921441 2.33677146089657 0
"2032" 1 -1.93453959954213 0.0323179789918993 -3.25219251965216 0 4 0.0671038325921441 1.57130035971016 0
"2033" 0 -0.43750413325812 0.0584716686910859 -3.80185959084612 0 2 0.0671038325921441 0.877013456512209 0
"2034" 1 -0.511107311033334 0.0519020462296663 -4.93310045553958 0 4 0.0671038325921441 0.603014700870149 0
"2035" 0 0.358186399712819 0.0350876556698261 -4.75235438535832 0 3 0.0671038325921441 -0.67470969499928 0
"2036" 0 -1.95337155872012 0.0153276798024808 -1.51867396590024 0 4 0.0671038325921441 1.75739520103338 0
"2037" 0 0.10851899337486 0.0281868225274794 -1.92882784508604 0 4 0.0671038325921441 1.1334438871784 0
"2038" 1 1.82995876821928 0.00502791858516082 -2.58793383210456 0 3 0.0671038325921441 1.16014317703255 0
"2039" 0 -0.240148330019595 0.0671038325921441 -3.63885822583862 1 7 0.0671038325921441 1.07799233831707 1
"2040" 0 0.337166377103748 0.0460086042822734 -2.90058232694907 0 2 0.0671038325921441 2.26199315398049 0
"2041" 0 -0.887517064480054 0.0671038325921441 -4.66896165901198 0 0 0.0671038325921441 3.42245209514924 1
"2042" 0 -1.20115744703921 0.0410910198846616 -2.37740826745262 0 2 0.0671038325921441 2.21593652737081 0
"2043" 0 0.142701903486001 0.0540892663886822 -1.96315920270347 1 4 0.0671038325921441 3.63046557989329 0
"2044" 0 -0.0857327223999823 0.0504075803794695 -4.80851475957231 0 3 0.0671038325921441 1.07776584558779 0
"2045" 1 -0.533991556891698 0.00227320045253798 -1.94370119920281 1 5 0.0671038325921441 1.91134962504764 0
"2046" 0 1.16397546416817 0.0671038325921441 -1.18362588175258 0 3 0.0671038325921441 0.669675804217693 1
"2047" 0 -1.0775962146936 0.049383355236558 -2.96827564218491 0 12 0.0671038325921441 -0.218926381473045 0
"2048" 1 0.872480298081851 0.0671038325921441 -3.63455802614045 1 2 0.0671038325921441 2.3680218681251 1
"2049" 0 1.11300023501653 0.0671038325921441 -4.12767908832756 0 6 0.0671038325921441 0.78081057230061 1
"2050" 0 -1.23610986842031 0.0221780464621329 -2.45667708035002 0 5 0.0671038325921441 -0.22526465696354 0
"2051" 1 -0.112890336339665 0.021759001480582 -3.70029319716181 0 3 0.0671038325921441 0.422847717551626 0
"2052" 1 -0.188501125908028 0.0671038325921441 -2.21007290271386 0 5 0.0671038325921441 2.94832520043771 1
"2053" 0 -1.24073493162352 0.0129116697868461 -3.33231792992828 0 1 0.0671038325921441 -0.0483296310198014 0
"2054" 1 1.95116260953994 0.0407640946092406 -3.0665206485785 0 3 0.0671038325921441 0.780430154629531 0
"2055" 0 -0.353216848378551 0.0470938113176575 -3.94717136016581 1 5 0.0671038325921441 0.864890081581736 0
"2056" 0 -1.18362566826797 0.0582958865563846 -2.0009163771793 0 1 0.0671038325921441 0.809903149290549 0
"2057" 1 0.0323912130525394 0.0059667549570665 -3.29154224786512 0 6 0.0671038325921441 1.61212274917505 0
"2058" 0 1.0333671867459 0.0385180072311949 -2.57645878108027 0 1 0.0671038325921441 1.04863505831729 0
"2059" 0 -0.153132719348518 0.00473164470214172 -3.17785626922263 0 6 0.0671038325921441 0.746190206325208 0
"2060" 0 -0.384372219977469 0.0585656924660978 -2.26179166152418 0 1 0.0671038325921441 -0.40178555198749 0
"2061" 1 0.489864741017174 0.0671038325921441 -4.90130188660647 0 3 0.0671038325921441 0.373606558853456 1
"2062" 1 0.130748992057091 0.00789582301289131 -4.16824809197844 0 3 0.0671038325921441 1.80651341464513 0
"2063" 0 -0.111601242053775 0.0284871904849902 -1.70028981203546 0 3 0.0671038325921441 0.497397249302766 0
"2064" 1 -0.983879448819648 0.0276843143452253 -4.31324685324146 0 6 0.0671038325921441 -1.49750262229255 0
"2065" 0 2.39934402978068 0.0671038325921441 -2.90769876003902 0 4 0.0671038325921441 1.29684722236441 1
"2066" 1 0.553027343700632 0.0269897138412479 -3.06164833779364 0 3 0.0671038325921441 0.633669451436735 0
"2067" 0 1.34521631126811 0.017195946171292 -3.11266968576943 0 3 0.0671038325921441 2.9514266674656 0
"2068" 0 -0.178686981878579 0.0163811788741742 -2.17829485997338 0 2 0.0671038325921441 0.39929328672366 0
"2069" 0 -0.480093167725985 0.0146244393350141 -2.83518002827147 0 2 0.0671038325921441 0.0885528915641065 0
"2070" 0 0.314651485083918 0.061552290210591 -4.08276320234702 0 5 0.0671038325921441 1.55059416981762 0
"2071" 0 -1.20547986512693 0.0472827365296312 -2.67227528861872 0 3 0.0671038325921441 -1.33657419545385 0
"2072" 0 -1.91402745134204 0.0671038325921441 -5.25389854807821 0 6 0.0671038325921441 1.21120068013887 1
"2073" 1 1.87686666526901 0.00337942644517674 -2.70432099414046 0 5 0.0671038325921441 0.526994824544509 0
"2074" 0 0.307973942682639 0.00248782707468069 -4.23467608896636 0 2 0.0671038325921441 2.18578454124478 0
"2075" 0 -1.11308283075028 0.00934551211137837 -2.66418213096699 0 7 0.0671038325921441 0.737133385172742 0
"2076" 0 -1.54773448229607 0.0265793575978753 -4.66889705980207 0 1 0.0671038325921441 1.90446096279037 0
"2077" 0 -0.443145578296505 0.0356056560412452 -3.69825057154377 0 6 0.0671038325921441 0.893952783593711 0
"2078" 0 0.317625342932424 0.0671038325921441 -4.39608488681625 0 7 0.0671038325921441 -0.43617293238234 1
"2079" 1 -0.312825019649994 0.0398616648492759 -3.02623823778367 0 3 0.0671038325921441 -3.08789255084858 0
"2080" 0 0.484539052770936 0.0119487810890776 -2.20816746317622 0 2 0.0671038325921441 2.06496283285641 0
"2081" 1 1.49174787547671 0.0671038325921441 -3.563441929639 0 2 0.0671038325921441 1.61633878305507 1
"2082" 0 0.937905704740776 0.0181385205835957 -1.24345052554058 0 4 0.0671038325921441 1.51979002264476 0
"2083" 1 0.568517034447102 0.0110573975966706 -3.80940741078666 0 2 0.0671038325921441 0.83109717979347 0
"2084" 0 -0.982913468529713 0.0293742911830324 -3.47506138393497 0 3 0.0671038325921441 0.502912415846529 0
"2085" 1 0.298239427740623 0.0174559861451837 -3.82803104224796 0 3 0.0671038325921441 1.79266484360837 0
"2086" 1 -0.904252180809344 0.0129726095055215 -2.84120827430145 0 3 0.0671038325921441 -0.997865543729987 0
"2087" 1 -1.39550340931551 0.011144072791226 -3.75979278825439 0 2 0.0671038325921441 -0.460433745111616 0
"2088" 0 0.608807112552696 0.0671038325921441 -3.42054896021221 0 2 0.0671038325921441 0.0879983871744133 1
"2089" 0 0.709534673570246 0.0125208014304078 -2.15649291058874 1 1 0.0671038325921441 1.92563261286781 0
"2090" 1 -0.553113745856815 0.0163180706964849 -2.55755777217407 0 2 0.0671038325921441 0.809159704921381 0
"2091" 1 -0.58916059621624 0.0555513637238468 -2.8642225192714 0 1 0.0671038325921441 0.556250304041493 0
"2092" 0 1.11605712210635 0.0671038325921441 -1.96005588857723 0 4 0.0671038325921441 1.3594513118704 1
"2093" 0 -0.220048241504862 0.0671038325921441 -3.75672051855172 0 0 0.0671038325921441 1.44569837986343 1
"2094" 0 -0.262083197704854 0.0491768987980857 -3.13637115750154 0 2 0.0671038325921441 0.869841107817961 0
"2095" 0 0.781186378507107 0.0298756462167755 -2.46813383936663 0 3 0.0671038325921441 1.70688492634772 0
"2096" 1 -0.485136682425301 0.0671038325921441 -4.05467938489923 0 2 0.0671038325921441 1.19177199484916 1
"2097" 1 -0.672344959464142 0.0142580462216744 -3.54827801944217 0 1 0.0671038325921441 0.173069753849709 0
"2098" 0 -0.287577177306565 0.0595392512807527 -4.56235452037384 0 2 0.0671038325921441 2.25264229417557 0
"2099" 1 -0.514389717220639 0.027443553328941 -3.47245926471737 0 1 0.0671038325921441 1.9813259040088 0
"2100" 0 0.660283266549886 0.0611147556023617 -2.71087806052439 0 1 0.0671038325921441 1.15359116149821 0
"2101" 0 0.681989481292884 0.00318119795970116 -3.65096607453416 0 4 0.0671038325921441 0.999653271151787 0
"2102" 0 -0.0670046468195874 0.0671038325921441 -3.6070697395732 0 1 0.0671038325921441 0.840673781153629 1
"2103" 0 -1.12315696385329 0.0194675454353981 -1.749871072895 0 3 0.0671038325921441 0.7288163349705 0
"2104" 1 0.0889292041568552 0.0572590653115208 -2.520398863883 0 2 0.0671038325921441 0.449547718374432 0
"2105" 1 -1.06184531163823 0.0187011958889183 -3.69983535451471 0 3 0.0671038325921441 1.35327140062913 0
"2106" 0 1.68130920353821 0.0671038325921441 -2.20860919709634 0 3 0.0671038325921441 0.492776162655105 1
"2107" 1 0.717795375175493 0.0671038325921441 -2.62644414103045 0 2 0.0671038325921441 3.08239741363853 1
"2108" 1 0.574772479084133 0.0122606403486886 -2.88751396032576 0 3 0.0671038325921441 0.986400125433885 0
"2109" 1 1.86838382684902 0.00634765409520983 -1.97041566702406 1 0 0.0671038325921441 1.73161630733768 0
"2110" 0 1.30400404394962 0.0671038325921441 -1.05430376800695 0 7 0.0671038325921441 0.73525697397 1
"2111" 0 0.219294149895492 0.0377615872351539 -2.65140512551135 0 4 0.0671038325921441 0.227297681621667 0
"2112" 0 0.15394013621757 0.0671038325921441 -4.87431032585 0 3 0.0671038325921441 1.06108541725606 1
"2113" 0 -0.274502812821922 0.0671038325921441 -3.77263959168989 0 1 0.0671038325921441 2.85808172838758 1
"2114" 1 2.0400125853934 0.014780873967453 -1.78997686181959 1 6 0.0671038325921441 1.38066028472796 0
"2115" 1 0.778797564964783 0.0220581986915941 -3.6343263463741 0 2 0.0671038325921441 1.6177788003128 0
"2116" 0 1.31505697820936 0.0671038325921441 -3.88358822480923 0 4 0.0671038325921441 1.92633581598343 1
"2117" 1 -1.3002676339313 0.0173835484495125 -1.43304417844306 0 5 0.0671038325921441 2.35883353420142 0
"2118" 0 0.276979111751447 0.0140922357906032 -1.22962708616179 0 4 0.0671038325921441 0.683680047117901 0
"2119" 0 1.01519088024138 0.0220216777462925 -0.708180006612885 0 5 0.0671038325921441 0.469161966412217 0
"2120" 0 0.741145648815659 0.0671038325921441 -1.50473230888623 0 3 0.0671038325921441 0.548425800189507 1
"2121" 0 -0.355231480545863 0.0390292150548938 -6.63720211506493 0 1 0.0671038325921441 1.44265149517431 0
"2122" 0 0.507251606335058 0.0244404285771394 -1.72271916151222 0 2 0.0671038325921441 1.31869832937786 0
"2123" 1 -0.136306589622556 0.00546940963830443 -1.91757512124727 1 2 0.0671038325921441 0.0892622080706023 0
"2124" 0 -0.198899446120596 0.0168229524748959 -3.25951722256355 0 6 0.0671038325921441 1.28982383949729 0
"2125" 0 -0.974841695133114 0.0671038325921441 -0.871241472839503 0 2 0.0671038325921441 2.56780734384127 1
"2126" 1 1.2139937741501 0.0137135516757899 -4.85059533541077 0 2 0.0671038325921441 1.35828039945972 0
"2127" 0 -0.805263199833497 0.00883710202758796 -4.00233856200032 0 6 0.0671038325921441 1.11784824480139 0
"2128" 0 0.41227018411322 0.0234062810479087 -1.94512002342556 0 0 0.0671038325921441 1.56809946677345 0
"2129" 0 0.651926530503119 0.0671038325921441 -3.86441092440025 0 3 0.0671038325921441 1.48876660069502 1
"2130" 1 0.0841443292818684 0.0671038325921441 -3.04550680157778 0 5 0.0671038325921441 1.58931833072533 1
"2131" 1 -1.80216667948193 0.0346624324129704 -4.53127654108145 0 4 0.0671038325921441 -0.207031363261997 0
"2132" 0 -1.63881262164504 0.0208254851644974 -3.73663411621932 0 9 0.0671038325921441 -0.720373427493799 0
"2133" 1 -1.06332861533128 0.033586839992619 -2.76284157780157 0 3 0.0671038325921441 -0.212588424783305 0
"2134" 0 0.492331878093128 0.00684479900968653 -4.32620621707851 0 1 0.0671038325921441 2.54075918781719 0
"2135" 0 0.208756722882842 0.0671038325921441 -3.14857541239257 0 3 0.0671038325921441 1.83968041748281 1
"2136" 1 -0.751485421849535 0.0134201557080944 -2.76581627223006 0 4 0.0671038325921441 0.719781900809399 0
"2137" 1 0.535185590212442 0.0531048852663253 -3.36565002969219 0 3 0.0671038325921441 1.83359735054932 0
"2138" 1 0.953172240095167 0.0069992135464749 -4.96784304411418 0 2 0.0671038325921441 0.83201921184492 0
"2139" 0 0.509829324742497 0.00640602673496054 -3.42379481535797 0 3 0.0671038325921441 1.58557762729793 0
"2140" 0 0.605624783556106 0.0229632883450883 -3.18963226343352 0 3 0.0671038325921441 1.10679432503106 0
"2141" 1 1.25032853181943 0.046948213312612 -3.82693712978625 0 3 0.0671038325921441 1.2591141949268 0
"2142" 1 -0.745318535680652 0.0308911708407645 -3.62415711788719 0 1 0.0671038325921441 0.576265894310889 0
"2143" 0 0.664736136717862 0.0671038325921441 -2.1058347471771 0 7 0.0671038325921441 0.384962434988911 1
"2144" 0 1.43797309937031 0.0497302663015693 -3.07198072890886 0 3 0.0671038325921441 1.39534424889097 0
"2145" 1 1.78192673680228 0.0199434702322716 -2.86796116401083 0 3 0.0671038325921441 0.402152861082643 0
"2146" 0 0.1626427806945 0.0671038325921441 -3.70406778679094 0 2 0.0671038325921441 -0.484211841811281 1
"2147" 1 0.828098658485227 0.0150245497515049 -2.27567186451758 0 2 0.0671038325921441 2.12146109342178 0
"2148" 0 1.87917738527178 0.0180468873007449 -3.47010738319853 0 8 0.0671038325921441 2.05499337455202 0
"2149" 0 0.62698375012766 0.00538251787785671 -4.62717659102146 0 1 0.0671038325921441 0.211124552384571 0
"2150" 0 0.953422650264502 0.0671038325921441 -3.20143197607413 0 2 0.0671038325921441 0.822468129501591 1
"2151" 0 -1.15059439494091 0.00748899183764769 -2.72571450042471 0 3 0.0671038325921441 -0.60634053238746 0
"2152" 0 0.19349266868339 0.0331046786024939 -2.35782561352887 0 4 0.0671038325921441 0.228389565345498 0
"2153" 1 -0.328635941322052 0.0671038325921441 -1.24152108491925 0 7 0.0671038325921441 1.78971050203503 1
"2154" 1 0.222119415453533 0.0186165147548971 -3.16580640936289 0 3 0.0671038325921441 0.437909686947272 0
"2155" 1 0.572145368005178 0.0671038325921441 -4.08618116188922 0 5 0.0671038325921441 1.25151515497974 1
"2156" 0 -0.636111489125353 0.0365298775452862 -4.17494411277785 0 7 0.0671038325921441 0.620498275014085 0
"2157" 1 1.5250263181207 0.0317991488042309 -4.20619272915305 0 3 0.0671038325921441 -0.247596677403678 0
"2158" 0 0.773651834576416 0.0520151907858747 -2.30956201991915 0 6 0.0671038325921441 1.41268489036591 0
"2159" 1 -0.0168779559981847 0.0671038325921441 -3.59200355501997 0 4 0.0671038325921441 1.36571968102318 1
"2160" 0 -1.4434916045122 0.0101639370221137 -4.29838157144415 0 3 0.0671038325921441 -1.12525602751634 0
"2161" 0 0.403225952586481 0.00474042898746821 -3.7675463013533 1 2 0.0671038325921441 0.509793893895707 0
"2162" 0 -1.1412589810989 0.00563989630464184 -2.69885324975357 0 4 0.0671038325921441 1.47037495706335 0
"2163" 1 0.778996168572799 0.0317539898488815 -4.34151741269535 1 1 0.0671038325921441 -1.27382489880391 0
"2164" 0 -2.45058635978572 0.00379891997878835 -3.64609278853738 0 3 0.0671038325921441 2.61853932823847 0
"2165" 1 -0.633645915086985 0.0339215017675358 -4.90273593140679 0 2 0.0671038325921441 0.627425125764451 0
"2166" 0 -0.024093616472067 0.0228778829384874 -2.96234741377839 0 2 0.0671038325921441 0.699606099393621 0
"2167" 0 -0.359028252769445 0.0260933273526434 -1.10780064678247 0 3 0.0671038325921441 1.32182036148062 0
"2168" 1 0.417959228809495 0.00788871716410907 -5.68781305555746 0 2 0.0671038325921441 1.54657110401887 0
"2169" 0 -0.625583527643577 0.0553115185467199 -4.72585007226936 0 3 0.0671038325921441 -0.292586032032691 0
"2170" 0 0.132295379366329 0.0358640241124472 -3.74124479233126 0 3 0.0671038325921441 0.597710428651092 0
"2171" 0 0.747657712832566 0.0671038325921441 -5.57869165464507 0 4 0.0671038325921441 1.64725664235506 1
"2172" 1 1.88156205921741 0.0249522264852032 -3.48647858451088 0 2 0.0671038325921441 1.58076589990129 0
"2173" 1 1.1953965796007 0.0671038325921441 -0.934732821737937 0 5 0.0671038325921441 2.50910682646717 1
"2174" 1 1.10573225555404 0.0331373146487126 -3.20454385030163 0 1 0.0671038325921441 -0.170081451490969 0
"2175" 1 0.298913636360623 0.0351636734579868 -2.40793081151772 0 2 0.0671038325921441 2.063983651763 0
"2176" 1 -1.49097095103473 0.00996110366193956 -4.71130325378119 0 4 0.0671038325921441 0.334133902022206 0
"2177" 1 1.0649437612165 0.019020013190811 -1.9915725143514 0 0 0.0671038325921441 -0.352624498110487 0
"2178" 0 0.695628121931822 0.0671038325921441 -2.87367315471018 0 2 0.0671038325921441 0.026818520851276 1
"2179" 0 -0.232195511697289 0.0605798779462762 -2.77656187973606 0 2 0.0671038325921441 0.655446294363198 0
"2180" 0 -1.92379112472313 0.00174699033149899 -2.93718470241495 0 2 0.0671038325921441 -1.31400777942316 0
"2181" 0 -0.579385723963186 0.00768664702420787 -3.78468138741256 0 6 0.0671038325921441 -0.287293046996558 0
"2182" 0 0.00754560748678651 0.0541334453162964 -2.98412072258867 0 2 0.0671038325921441 0.465347647120337 0
"2183" 0 0.240712114217929 0.0671038325921441 -4.72295819616005 0 2 0.0671038325921441 0.0260085267342802 1
"2184" 0 0.141632798770906 0.0535376064800471 -2.17302047228923 0 6 0.0671038325921441 0.189985185103181 0
"2185" 0 1.1252894481713 0.0671038325921441 -2.75709118817908 0 3 0.0671038325921441 2.50123923449328 1
"2186" 1 -1.13496290263481 0.0667688579477519 -4.81418309033304 0 2 0.0671038325921441 1.73382211642204 0
"2187" 0 0.189572165290414 0.0163114988913823 -3.68903052691003 0 1 0.0671038325921441 1.67332117655037 0
"2188" 1 1.20204610205007 0.0671038325921441 -2.77746781573002 0 3 0.0671038325921441 3.02009023041577 1
"2189" 0 0.259482493417917 0.0565984736571961 -3.49953899693105 0 2 0.0671038325921441 1.97872456562043 0
"2190" 1 0.822335283169366 0.00731240740940304 -1.76817602206691 0 4 0.0671038325921441 2.58309452980526 0
"2191" 1 0.416264220944982 0.0116473731113988 -3.38396268810383 0 3 0.0671038325921441 0.217540686495112 0
"2192" 1 -1.05389097194003 0.0458375565389018 -3.69266941089461 0 2 0.0671038325921441 0.0191859641340695 0
"2193" 0 0.544340675803465 0.0044274175597669 -3.78532292648102 0 5 0.0671038325921441 0.857898289713984 0
"2194" 0 0.75446080877656 0.0309105597505081 -4.44046590822501 0 3 0.0671038325921441 0.887344965808763 0
"2195" 1 1.54517693974819 0.0264791858787557 -2.44036208393028 0 2 0.0671038325921441 0.38928489340711 0
"2196" 1 0.92000517828761 0.0214151348358214 -2.81586273740997 0 5 0.0671038325921441 0.754847852274372 0
"2197" 0 -0.439900564446807 0.0222968700625875 -4.30432415716452 0 4 0.0671038325921441 2.33719995918478 0
"2198" 0 -0.885743677342822 0.0416356472363116 -3.19607961839054 0 3 0.0671038325921441 1.03937769952556 0
"2199" 1 0.402244555102215 0.0671038325921441 -3.20412486907795 0 2 0.0671038325921441 0.344546719470963 1
"2200" 0 -1.60035699405045 0.0124088132178281 -3.19944669133318 0 5 0.0671038325921441 -0.414936914103982 0
"2201" 0 -0.65662173703041 0.000315629468098673 -4.37161847989021 0 4 0.0671038325921441 2.02799563611885 0
"2202" 0 -1.90050671132338 0.00358908256367248 -3.34180730331491 0 5 0.0671038325921441 1.45157997306621 0
"2203" 0 -0.386999232359667 0.0671038325921441 -3.37165584230629 0 1 0.0671038325921441 -0.197903569796435 1
"2204" 0 -2.52227604429735 0.0671038325921441 -3.475291154386 0 4 0.0671038325921441 1.05048598818184 1
"2205" 1 -0.871297927738371 0.0286524218277683 -4.21149059567342 0 4 0.0671038325921441 1.92113274517998 0
"2206" 0 -0.383481718012154 0.0671038325921441 -4.22910774272844 0 0 0.0671038325921441 3.14166883743498 1
"2207" 1 1.24391470147808 0.0126225686195843 -3.40280345734808 0 1 0.0671038325921441 0.00737882573207704 0
"2208" 1 0.24429379705781 0.0621823498645736 -3.87648764755593 0 3 0.0671038325921441 0.575085237361718 0
"2209" 0 -1.85845455501474 0.0671038325921441 -3.61277044649743 0 9 0.0671038325921441 1.12083333625396 1
"2210" 0 0.0865037225926471 0.00290485036643195 -2.37621638293893 1 2 0.0671038325921441 1.21371402550069 0
"2211" 0 -1.71791122435395 0.0180467123426187 -2.79542499494089 1 5 0.0671038325921441 -0.180082934454009 0
"2212" 1 1.35920382846478 0.0671038325921441 -2.47146973254661 0 4 0.0671038325921441 2.14255390729935 1
"2213" 1 0.41539150813917 0.010612588859816 -2.64764339560275 0 3 0.0671038325921441 1.19048728818069 0
"2214" 1 0.605209703904517 0.0671038325921441 -1.63298128867202 0 7 0.0671038325921441 2.71696802134038 1
"2215" 1 1.55449428707407 0.0671038325921441 -1.58793369703618 0 3 0.0671038325921441 0.9516981291398 1
"2216" 0 -1.97313463729626 0.00762993304039674 -4.90952528290414 0 2 0.0671038325921441 0.15940420566104 0
"2217" 1 -0.963783886771534 0.021911124859189 -4.40233226229991 0 3 0.0671038325921441 -0.729242800668869 0
"2218" 0 1.71676165600573 0.016006848235421 -4.24214461241905 0 4 0.0671038325921441 0.834862077390943 0
"2219" 0 0.155080428433352 0.0241508838407853 -2.92422239057328 0 2 0.0671038325921441 2.27455913577529 0
"2220" 1 0.224244205682717 0.0543285827903553 -2.37806543225291 0 2 0.0671038325921441 1.98523431881296 0
"2221" 0 -0.428651597073843 0.0671038325921441 -5.21961182790148 0 3 0.0671038325921441 0.983005487856936 1
"2222" 1 0.472058106031071 0.0671038325921441 -2.43821732446802 0 6 0.0671038325921441 1.29283389377851 1
"2223" 0 1.1675566309824 0.0451874645577964 -3.57274482373504 0 3 0.0671038325921441 1.26775408502345 0
"2224" 0 1.1794278479997 0.0671038325921441 -2.26990474143378 0 3 0.0671038325921441 -0.0398103944434443 1
"2225" 1 0.480167428575531 0.0671038325921441 -3.35310394368632 0 6 0.0671038325921441 1.21432438365531 1
"2226" 1 0.513761488278757 0.00564634812293773 -2.41171379506334 0 4 0.0671038325921441 0.141543639006383 0
"2227" 1 -0.116045078101479 0.0210733275343244 -2.96876228185289 0 1 0.0671038325921441 1.66816448451657 0
"2228" 0 -0.63994585552728 0.0127506450163137 -2.70672922062592 0 2 0.0671038325921441 1.39060013107137 0
"2229" 0 0.171669794387777 0.0612615421740925 -4.12843965802974 0 1 0.0671038325921441 0.443573175058641 0
"2230" 1 0.00975444260311542 0.0671038325921441 -2.12910910396271 0 7 0.0671038325921441 2.12103606276302 1
"2231" 1 -0.470881530161976 0.0671038325921441 -2.65006690357422 0 5 0.0671038325921441 -1.42547327095353 1
"2232" 0 0.934494428185401 0.0438679442520447 -2.65811801765415 0 1 0.0671038325921441 2.55571182372639 0
"2233" 1 1.08546524728723 0.0671038325921441 -2.27425467059051 0 1 0.0671038325921441 1.43257383044857 1
"2234" 0 -0.244878759738787 0.0466847201075183 -2.60910203525392 0 2 0.0671038325921441 1.90711644607155 0
"2235" 1 1.26178876440901 0.0671038325921441 -0.837050871141947 0 6 0.0671038325921441 -0.826333050989602 1
